time,BTCUSDT,ETHUSDT,SOLUSDT,XRPUSDT
2025-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-04 00:00:00+00:00,0.0,0.5554176543945335,0.0,0.0
2025-12-05 00:00:00+00:00,0.0,0.5514470902771305,0.0,0.0
2025-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-08 00:00:00+00:00,0.0,0.8342873300105728,0.0,0.0
2025-12-09 00:00:00+00:00,0.0,1.3949512767786543,0.0,0.0
2025-12-10 00:00:00+00:00,0.0,0.8956777737614655,0.0,0.0
2025-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-02 00:00:00+00:00,0.0,0.0,1.5,0.0
2026-01-03 00:00:00+00:00,0.0,0.0,0.0,0.9381102554161731
2026-01-04 00:00:00+00:00,0.0,0.0,1.5,0.0
2026-01-05 00:00:00+00:00,0.0,0.0,0.0,0.966563184433097
2026-01-06 00:00:00+00:00,0.0,0.0,0.0,0.6726128470557865
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,0.5655969213527409
2026-01-08 00:00:00+00:00,0.0,0.0,0.0,0.4556773026218984
2026-01-09 00:00:00+00:00,0.0,0.0,0.0,0.44305838701324
2026-01-10 00:00:00+00:00,0.0,0.0,0.0,0.44774630278373884
2026-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-14 00:00:00+00:00,0.0,0.0,1.214837545452334,0.0
2026-01-15 00:00:00+00:00,0.0,0.0,1.4922539317983405,0.0
2026-01-16 00:00:00+00:00,0.0,0.9017430261365454,0.0,0.0
2026-01-17 00:00:00+00:00,0.0,0.0,1.1392420297117392,0.0
2026-01-18 00:00:00+00:00,0.0,0.9023097001817773,0.0,0.0
2026-01-19 00:00:00+00:00,0.0,1.5,0.0,0.0
2026-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-20 00:00:00+00:00,0.0,0.0,0.0,1.5
2026-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-03 00:00:00+00:00,0.0,0.0,0.877253465006853,0.0
2026-03-04 00:00:00+00:00,0.0,0.0,0.9323255382595683,0.0
2026-03-05 00:00:00+00:00,0.9077378518829187,0.0,0.0,0.0
2026-03-06 00:00:00+00:00,0.7818829041863314,0.0,0.0,0.0
2026-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-10 00:00:00+00:00,0.0,0.0,0.9707177217779293,0.0
2026-03-11 00:00:00+00:00,0.0,1.0412109538659873,0.0,0.0
2026-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-14 00:00:00+00:00,0.0,1.5,0.0,0.0
2026-03-15 00:00:00+00:00,0.0,1.5,0.0,0.0
2026-03-16 00:00:00+00:00,0.0,1.5,0.0,0.0
2026-03-17 00:00:00+00:00,0.0,0.9730854876588151,0.0,0.0
2026-03-18 00:00:00+00:00,0.0,0.8404061601314838,0.0,0.0
2026-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-06 00:00:00+00:00,0.0,1.317683944866287,0.0,0.0
