time,BTCUSDT,ETHUSDT,SOLUSDT,XRPUSDT
2025-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-11-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-04 00:00:00+00:00,0.0,0.35667419853617816,0.4171151653994402,0.0
2025-12-05 00:00:00+00:00,0.0,0.4610617236114044,0.27895627292869235,0.0
2025-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-09 00:00:00+00:00,0.5687020171016106,0.9312979828983893,0.0,0.0
2025-12-10 00:00:00+00:00,0.6625221935124245,0.8144222592700718,0.0,0.0
2025-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2025-12-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-02 00:00:00+00:00,0.0,0.9412701820879683,0.5587298179120317,0.0
2026-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-04 00:00:00+00:00,0.0,0.0,0.9362266863385634,0.5637733136614365
2026-01-05 00:00:00+00:00,0.0,0.0,0.7809810690339354,0.7190189309660647
2026-01-06 00:00:00+00:00,0.0,0.0,0.6333869375919431,0.6396887323689224
2026-01-07 00:00:00+00:00,0.0,0.0,0.9302845209695382,0.5043131054799785
2026-01-08 00:00:00+00:00,0.0,0.0,0.6972504138778689,0.3840319231303888
2026-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-13 00:00:00+00:00,0.0,0.0,0.6428979708648609,0.8571020291351391
2026-01-14 00:00:00+00:00,0.0,0.5874566322629315,0.9125433677370685,0.0
2026-01-15 00:00:00+00:00,0.0,0.5655648154114882,0.9344351845885118,0.0
2026-01-16 00:00:00+00:00,0.0,0.726576790951469,0.6427797632989511,0.0
2026-01-17 00:00:00+00:00,0.703600656853134,0.0,0.796399343146866,0.0
2026-01-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-02-27 00:00:00+00:00,0.0,0.2987225333239696,0.3772611893746762,0.0
2026-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-03 00:00:00+00:00,0.0,0.6257306475713116,0.6171855510544432,0.0
2026-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-05 00:00:00+00:00,0.6054531756738505,0.0,0.8945468243261495,0.0
2026-03-06 00:00:00+00:00,0.5248608324570516,0.0,0.8001227355747673,0.0
2026-03-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-10 00:00:00+00:00,0.0,0.7543103806222742,0.7247402366313015,0.0
2026-03-11 00:00:00+00:00,0.7114990814020459,0.7347124330263245,0.0,0.0
2026-03-12 00:00:00+00:00,0.8094037026044694,0.6905962973955306,0.0,0.0
2026-03-13 00:00:00+00:00,0.7056302755325653,0.7943697244674347,0.0,0.0
2026-03-14 00:00:00+00:00,0.0,0.9424180303782534,0.5575819696217466,0.0
2026-03-15 00:00:00+00:00,0.6565981949157774,0.8434018050842227,0.0,0.0
2026-03-16 00:00:00+00:00,0.0,0.8648560934015175,0.6351439065984825,0.0
2026-03-17 00:00:00+00:00,0.0,0.773736397234366,0.0,0.7182144400329661
2026-03-18 00:00:00+00:00,0.0,0.6819829744216904,0.0,0.6014608484673246
2026-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-24 00:00:00+00:00,0.0,0.615704568734097,0.700867765168282,0.0
2026-03-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-26 00:00:00+00:00,0.0,0.7317922496202427,0.6805639649837295,0.0
2026-03-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2026-04-06 00:00:00+00:00,0.8962569250358796,0.6037430749641205,0.0,0.0
